count	opponentName	classification
1	キャメル・チャブラニ	正当な未リンク(名簿に候補なし)
1	美凪	正当な未リンク(名簿に候補なし)
1	来斉	正当な未リンク(名簿に候補なし)
1	カスペル・ムジンスキ	正当な未リンク(名簿に候補なし)
1	ソリン・カリニュック	正当な未リンク(名簿に候補なし)
1	Tyjani Beztati	正当な未リンク(名簿に候補なし)
1	Guerric Billet	正当な未リンク(名簿に候補なし)
1	Bruno Gazani	正当な未リンク(名簿に候補なし)
1	Josh Jauncey	正当な未リンク(名簿に候補なし)
1	Mohammed Jaraya	正当な未リンク(名簿に候補なし)
1	テイラー・トーナー	正当な未リンク(名簿に候補なし)
1	ジェイソン・スキャリー	正当な未リンク(名簿に候補なし)
1	"""アイアン""オー・ジュソク"	正当な未リンク(名簿に候補なし)
1	ブライアン・ロアニュー	正当な未リンク(名簿に候補なし)
1	徐王炎（ジュ・ヤン）	正当な未リンク(名簿に候補なし)
1	ビッグベン	正当な未リンク(名簿に候補なし)
1	ライアン・ディアス	正当な未リンク(名簿に候補なし)
1	ポール・スミス	正当な未リンク(名簿に候補なし)
1	湘南キャリミ	正当な未リンク(名簿に候補なし)
1	シェイン・ウィガンド	正当な未リンク(名簿に候補なし)
1	ピーター・カルジェビック	正当な未リンク(名簿に候補なし)
1	ジェイク・ハッタン	正当な未リンク(名簿に候補なし)
1	ヴラディウラブ・クリクフェルド	正当な未リンク(名簿に候補なし)
1	レイランド・マホーニー	正当な未リンク(名簿に候補なし)
1	ジェレミー・アレン	正当な未リンク(名簿に候補なし)
1	ジャーメイン・ピエロウ	正当な未リンク(名簿に候補なし)
1	ダニエル・シウバ	正当な未リンク(名簿に候補なし)
1	郭宏	正当な未リンク(名簿に候補なし)
1	キム・ジョン・ゴン	正当な未リンク(名簿に候補なし)
1	細田昇吾	正当な未リンク(名簿に候補なし)
1	タカ・オサミツ	正当な未リンク(名簿に候補なし)
1	野口優心	正当な未リンク(名簿に候補なし)
1	ペットナムヌン・トースラット	正当な未リンク(名簿に候補なし)
1	チャイトーン・ウォー・ウラチャー	正当な未リンク(名簿に候補なし)
1	ファーモンコン・タエンバーンサエ［Famongkon］	正当な未リンク(名簿に候補なし)
1	コッチャサーン・FELLOW	正当な未リンク(名簿に候補なし)
1	ニシャオ・ソー・ジンジャルンカンチャン	正当な未リンク(名簿に候補なし)
1	ポール・カーポウィッツ［カポウィック］	正当な未リンク(名簿に候補なし)
1	ラウル・ロメロ	正当な未リンク(名簿に候補なし)
1	ペポ	正当な未リンク(名簿に候補なし)
1	龍一	正当な未リンク(名簿に候補なし)
1	シンダム・ゲッソンリット	正当な未リンク(名簿に候補なし)
1	"細井""ジャックダニエル""光世"	正当な未リンク(名簿に候補なし)
1	武負	正当な未リンク(名簿に候補なし)
1	宮崎高廣	正当な未リンク(名簿に候補なし)
1	大輔・H.G.	正当な未リンク(名簿に候補なし)
1	高村聡	正当な未リンク(名簿に候補なし)
1	上野正美	正当な未リンク(名簿に候補なし)
1	三浦広光	正当な未リンク(名簿に候補なし)
1	尾形祐希	正当な未リンク(名簿に候補なし)
1	マッティア・ファラオーニ	正当な未リンク(名簿に候補なし)
1	江畑秀範	正当な未リンク(名簿に候補なし)
1	kaoru	正当な未リンク(名簿に候補なし)
1	フランク・グロス	正当な未リンク(名簿に候補なし)
1	パジョンスック・ポー・プラムック	正当な未リンク(名簿に候補なし)
1	イー・ヒード	正当な未リンク(名簿に候補なし)
1	中西祐介	正当な未リンク(名簿に候補なし)
1	サッミングノム	正当な未リンク(名簿に候補なし)
1	大槻直輝	正当な未リンク(名簿に候補なし)
1	ジャスティス・スミス	正当な未リンク(名簿に候補なし)
1	RYU GYOKULI	正当な未リンク(名簿に候補なし)
1	紀之定健真	正当な未リンク(名簿に候補なし)
1	トヴァン・ノピアン	正当な未リンク(名簿に候補なし)
1	玲緒	正当な未リンク(名簿に候補なし)
1	NOEM NOU	正当な未リンク(名簿に候補なし)
1	大曽根 愛斗	正当な未リンク(名簿に候補なし)
1	大輝・FLYSKY	正当な未リンク(名簿に候補なし)
1	Anna Jaroonsak	正当な未リンク(名簿に候補なし)
1	Anissa Meksen	正当な未リンク(名簿に候補なし)
1	大槻 裕貴	正当な未リンク(名簿に候補なし)
1	Hanji	正当な未リンク(名簿に候補なし)
1	ジー・レイ	正当な未リンク(名簿に候補なし)
1	Vincenzo Aldomnes	正当な未リンク(名簿に候補なし)
1	みずほ有刺鉄線	正当な未リンク(名簿に候補なし)
1	マチアス・カールソン	正当な未リンク(名簿に候補なし)
1	ベン・ハミルトン	正当な未リンク(名簿に候補なし)
1	ミロスラフ・サフラ	正当な未リンク(名簿に候補なし)
1	マッシモ・リゾリ	正当な未リンク(名簿に候補なし)
1	ブラッド・ヘミング	正当な未リンク(名簿に候補なし)
1	カリム・ナシャー	正当な未リンク(名簿に候補なし)
1	越野伸司	正当な未リンク(名簿に候補なし)
1	李石	正当な未リンク(名簿に候補なし)
1	唯斗	正当な未リンク(名簿に候補なし)
1	管東 裕太郎	正当な未リンク(名簿に候補なし)
1	西尾 仁徳	正当な未リンク(名簿に候補なし)
1	髙橋 颯汰	正当な未リンク(名簿に候補なし)
1	ロン・スパークス	正当な未リンク(名簿に候補なし)
1	"""キング""・アーサー・ウィリアムス"	正当な未リンク(名簿に候補なし)
1	スティーブ・ウィリアムス	正当な未リンク(名簿に候補なし)
1	中邑真輔	正当な未リンク(名簿に候補なし)
1	ダリウス・グリラウスカス	正当な未リンク(名簿に候補なし)
1	鮫島 力	正当な未リンク(名簿に候補なし)
1	張加撥（ジャン・ジャポー）	正当な未リンク(名簿に候補なし)
1	山下 榮斗	正当な未リンク(名簿に候補なし)
1	SORAランバー・ルークカムイ	正当な未リンク(名簿に候補なし)
1	寛樹	正当な未リンク(名簿に候補なし)
1	サンガルティット	正当な未リンク(名簿に候補なし)
1	KOYA	正当な未リンク(名簿に候補なし)
1	大河内佑飛	正当な未リンク(名簿に候補なし)
1	ペットフアヒン・ジットムアンノン	正当な未リンク(名簿に候補なし)
1	アキフ・グルザダ	正当な未リンク(名簿に候補なし)
1	ヨーパースー・ソンニンタイ	正当な未リンク(名簿に候補なし)
1	田河琉加	正当な未リンク(名簿に候補なし)
1	小山竜矢	正当な未リンク(名簿に候補なし)
1	福田 茉耶	正当な未リンク(名簿に候補なし)
1	山口 遥花	正当な未リンク(名簿に候補なし)
1	ペットルン・ワイエスケームエタイ	正当な未リンク(名簿に候補なし)
1	レック・エイワスポーツ	正当な未リンク(名簿に候補なし)
1	武田 一也	正当な未リンク(名簿に候補なし)
1	高 修満	正当な未リンク(名簿に候補なし)
1	バカボン芦田	正当な未リンク(名簿に候補なし)
1	上野 隆太	正当な未リンク(名簿に候補なし)
1	篠原 友志	正当な未リンク(名簿に候補なし)
1	伸彦N720	正当な未リンク(名簿に候補なし)
1	三沢 晃治	正当な未リンク(名簿に候補なし)
1	斉藤 智洋	正当な未リンク(名簿に候補なし)
1	鬼久保 海斗流	正当な未リンク(名簿に候補なし)
1	須藤 智也	正当な未リンク(名簿に候補なし)
1	笠原 淳矢	正当な未リンク(名簿に候補なし)
1	中島 浩之	正当な未リンク(名簿に候補なし)
1	ケイスリィ・バンス	正当な未リンク(名簿に候補なし)
1	今野顕彰	正当な未リンク(名簿に候補なし)
1	操虎	正当な未リンク(名簿に候補なし)
1	原島モルモット祐二	正当な未リンク(名簿に候補なし)
1	優輝	正当な未リンク(名簿に候補なし)
1	Mohammed Boutasaa	正当な未リンク(名簿に候補なし)
1	Giorgio Petrosyan	正当な未リンク(名簿に候補なし)
1	キム・ハンウル	正当な未リンク(名簿に候補なし)
1	廣瀬 誠	正当な未リンク(名簿に候補なし)
1	日下部 蓮	正当な未リンク(名簿に候補なし)
1	ヴォルク・アターエフ	正当な未リンク(名簿に候補なし)
1	"ヴァーノン""タイガー""ホワイト"	正当な未リンク(名簿に候補なし)
1	高木雅巳	正当な未リンク(名簿に候補なし)
1	井川恵	正当な未リンク(名簿に候補なし)
1	"ヴィトー""ヴィッチーノ"""	正当な未リンク(名簿に候補なし)
1	モハメド・アリ（モハメド・アズーイ）	正当な未リンク(名簿に候補なし)
1	松永光弘	正当な未リンク(名簿に候補なし)
1	宮本健太郎	正当な未リンク(名簿に候補なし)
1	Zakaria Boutasaa	正当な未リンク(名簿に候補なし)
1	Sfyrlas	正当な未リンク(名簿に候補なし)
1	Alexander Kostenko	正当な未リンク(名簿に候補なし)
1	チャン・ウヒョン	正当な未リンク(名簿に候補なし)
1	穂波楓	正当な未リンク(名簿に候補なし)
1	山口瑠	正当な未リンク(名簿に候補なし)
1	柴田聖輝	正当な未リンク(名簿に候補なし)
1	山中一柊	正当な未リンク(名簿に候補なし)
1	中原由貴	正当な未リンク(名簿に候補なし)
1	山本琢也	正当な未リンク(名簿に候補なし)
1	青井 人	正当な未リンク(名簿に候補なし)
1	朴 光哲	正当な未リンク(名簿に候補なし)
1	オーロラ☆ユーキ	正当な未リンク(名簿に候補なし)
1	アミル・アリアックバリ	正当な未リンク(名簿に候補なし)
1	ミョン・ヒョンマン	正当な未リンク(名簿に候補なし)
1	ランディ・ブレイク	正当な未リンク(名簿に候補なし)
1	ローレン・ハヴィエ・ホルヘ	正当な未リンク(名簿に候補なし)
1	藤田和之	正当な未リンク(名簿に候補なし)
1	リッキー・ニケルソン	正当な未リンク(名簿に候補なし)
1	ステファン・ガムリン	正当な未リンク(名簿に候補なし)
1	ジョシー・デンプシー	正当な未リンク(名簿に候補なし)
1	安虎（アンフー）	正当な未リンク(名簿に候補なし)
1	吉岡基治	正当な未リンク(名簿に候補なし)
1	グレッグ・ボイティチェック	正当な未リンク(名簿に候補なし)
1	ダンカン・ジェームス	正当な未リンク(名簿に候補なし)
1	"キット・ライキンズ""ザ・ホワイトドラゴン"""	正当な未リンク(名簿に候補なし)
1	SHIBANAMI	正当な未リンク(名簿に候補なし)
1	大岸明子	正当な未リンク(名簿に候補なし)
1	三井泰地	正当な未リンク(名簿に候補なし)
1	TAKEISHI大地	正当な未リンク(名簿に候補なし)
1	yusei	正当な未リンク(名簿に候補なし)
1	木村Cerberus颯太	正当な未リンク(名簿に候補なし)
1	Halil Kutukcu	正当な未リンク(名簿に候補なし)
1	シブムン・シッチェブンタン	正当な未リンク(名簿に候補なし)
1	Phal Sophorn	正当な未リンク(名簿に候補なし)
1	ルオ・チェンハオ	正当な未リンク(名簿に候補なし)
1	杉生虎雅	正当な未リンク(名簿に候補なし)
1	山田潤貴	正当な未リンク(名簿に候補なし)
1	松尾希海	正当な未リンク(名簿に候補なし)
