# 大会名(event): ユニーク5408件

16	RISE153
16	Krush-EX 2011 vol.1
16	Krush-EX 2012 vol.6
16	K-1 WORLD GP 2008 IN HAWAII
16	KROSS×OVER 19
16	K-1 SURVIVAL 2003 〜JAPAN GP 決勝戦〜
16	K-1 WORLD GP 2000 in FUKUOKA
16	Krush-EX 2021 vol.6
16	RISE EVOL OSAKA2
16	Krush-EX 2024 vol.1 in FUKUOKA
16	MAROOMS presents KNOCK OUT 2022 vol.7
16	K-1 WORLD MAX 2005 〜日本代表決定トーナメント〜
16	K-1 WORLD MAX 2004 〜世界一決定トーナメント〜
16	K-1 WORLD GP 2003 開幕戦 ALL STARS
16	K-1 WORLD GP 2025
16	Krush-IGNITION 2013 vol.4
16	K-1 WORLD MAX 2026 in Yekaterinburg
16	K-1 WORLD GP 2024 in Sarajevo
16	Krush-EX 2012 vol.3
16	Krush YOUTH GP 2012 開幕戦II
16	DEEP☆KICK 3
16	KROSS×OVER 18
16	Krush-EX 2022 vol.2 in FUKUOKA
16	THE KNOCK OUT FIGHTER.6
16	DEEP☆KICK 66
16	DEEP☆KICK 5
16	Krush.38
16	Krush! Rookies Cup
16	K-1 PREMIUM 2007 Dynamite!!
16	RISE WEST.22
16	Krush-EX 2012 vol.4
16	Krush.116
16	Krush-IGNITION 2013 vol.2
16	DEEP☆KICK 59
16	SHOOT BOXING 2025 act.1
16	KNOCK OUT REBELS SERIES.10
16	K-1 WORLD GP 2007 IN HONG KONG
16	DEEP☆KICK 68
16	DEEP☆KICK 6
16	DEEP☆KICK 30
16	KROSS×OVER.33
16	RISE EVOL.11
16	DEEP☆KICK 53
16	RISE WEST.25
16	RISE WEST.26
15	Cygames presents RISE WORLD SERIES 2019 Final Round
15	K-1 WORLD MAX 2003 〜世界王者対抗戦〜
15	K-1 WORLD GP 2004 in TOKYO 開幕戦
15	K-1 WORLD GP 2004 in SAITAMA
15	K-1 WORLD GP 2002 in LAS VEGAS
15	KROSS×OVER 17
15	Krush-EX 2011 vol.3
15	Krushライト級グランプリ2009 ~決勝戦Final Round~
15	Krush-EX 2014 vol.1
15	KHAOS.3
15	Krush.49
15	K-1 WORLD GP 2005 in LAS VEGAS II
15	【KROSS×OVER.36】試合結果&レポート
15	Krush-EX 2021 vol.5
15	K-1 WORLD MAX 2008 World Championship Tournament FINAL8
15	K-1 WORLD GP 2001 in NAGOYA
15	K-1 ASIA MAX 2008 IN SEOUL
15	Krush.43
15	Krush -70kg初代王座決定トーナメント ~開幕戦~
15	KHAOS.6
15	DEEP☆KICK 8
15	Krush-EX 2011 vol.2
15	サイクリー PRESENTS Krush-EX 2022 vol.8
15	Krush-EX 2021 vol.2
15	SHOOT BOXING 40th Anniversary S-cup×GZT 2025
15	SHOOT BOXING 2023 act.4
15	DEEP☆KICK 40
15	Krush YOUTH GP 2011 開幕戦II
15	K-1 WORLD MAX 2010 〜-70kg Japan Tournament〜
15	K-1 WORLD GP 2003 in LAS VEGAS
15	SHOOT BOXING 2020 act.1
15	SHOOT BOXING 2019 act.2
15	SHOOT BOXING 2018 act.3
15	SHOOT BOXING 2018 act.1
15	K-1 WORLD GP 2006 in SEOUL
15	K-1 WORLD GP 2009 IN TOKYO
15	K-1 WORLD GP 2005 IN TOKYO 決勝戦
15	RISE WEST.18
14	サイクリー PRESENTS Krush-EX 2022 vol.7
14	K-1 WORLD GP 2006 in AMSTERDAM
14	K-1 WORLD GP 2002 開幕戦
14	Krush-EX 2023 vol.5
14	3月26日 GODDESS OF VICTORY 試合結果
14	KROSS×OVER 14
14	Krush-EX 2012 vol.2
14	K-1 WORLD GP 2024 in Sicily
14	RISE147
14	DEEP☆KICK 15
14	HoostCup SPIRIT2-魂其之弐-
14	K-1 WORLD MAX 2011 -63kg Japan Tournament FINAL
14	K-1 WORLD MAX 2010 〜-63kg Japan Tournament 1st Round〜
14	K-1 WORLD GP 2024 in BRASILIA
14	K-1 GRAND PRIX '99 開幕戦
14	K-1 WORLD MAX 2006 〜世界一決定トーナメント開幕戦〜
14	サイクリー PRESENTS Krush-EX 2022 vol.1
14	K-1 WORLD MAX 2004 〜世界一決定トーナメント開幕戦〜
14	K-1 WORLD MAX 2003 〜世界一決定トーナメント〜
14	K-1 WORLD MAX 2003 〜日本代表決定トーナメント〜
14	K-1 WORLD MAX 2026 in Bucharest
14	K-1 WORLD GP 2010 IN YOKOHAMA
14	Krush-EX 2012 vol.1
14	SHOOT BOXING 2019 act.4
14	Krush-EX 2014 vol.2
14	Krush-EX 2012 vol.5
14	KROSS×OVER 16
14	Krush-EX 2023 vol.3
14	Krush-EX 2023 vol.1
14	KHAOS.10
14	Krush-EX 2023 vol.2
14	DEEP☆KICK 63
14	SHOOT BOXING 2026 act.3
14	KNOCK OUT 2022 vol.4
14	Krush-EX 2023 vol.6
14	Krush-EX 2014 vol.7
14	KROSS×OVER.32
14	KHAOS.7
14	KNOCK OUT 2022 vol.2
14	SACRED FORCE presents KNOCK OUT 2021 vol.5
14	サイクリー PRESENTS Krush-EX 2022 vol.3
14	SHOOT BOXING 2025 act.3
14	SHOOT BOXING2018 act.4
14	SHOOT BOXING 2017 act.3
14	SHOOT BOXING2016 act.4
14	MAROOMS presents KNOCK OUT 2023 vol.4
14	Krush-IGNITION 2013 vol.1
14	RISE ZERO
14	RISE WEST.30
14	RISE WEST.24
14	KROSS×OVER 20 ５周年記念-BATTLE OF THE NEW ERA-
14	RISE148
14	K-1 WORLD MAX 2026 in Utrecht
14	DEEP☆KICK 46
14	FIGHT CLUB
14	RISE EVOL.12
14	RISE WEST.29
14	KNOCK OUT 2022 vol.5
14	MAROOMS presents KNOCK OUT-EX 2024 vol.1
13	SHOOT BOXING GROUND ZERO TOKYO 2019
13	HoostCup LEGEND-伝説降臨-
13	K-1 WORLD GP 2006 in TOKYO 決勝戦
13	K-1 WORLD GP 2003 in PARIS
13	KROSSxOVER KICK -60kg次期王座挑戦者決定戦
13	RISE GIRLS POWER.5
13	Krush YOUTH GP 2012 開幕戦I
13	Krush-IGNITION 2013 vol.8
13	KROSS×OVER 12
13	KICK TO THE FUTURE 6
13	KINGS NAGOYA4
13	K-1 WORLD GP 2004 in SEOUL
13	KICK TO THE FUTURE 2
13	K-1 BURNING 2004 〜沖縄初上陸〜
13	K-1 WORLD MAX 2002 〜世界一決定戦〜
13	K-1 WORLD GP 2004 in NAGOYA
13	HoostCup FOREVER〜キックよ永遠に〜
13	KINGS KYOTO13
13	RISE 60
13	KHAOS.9
13	Krush-EX 2020 vol.1
13	SHOOT BOXING 2022 act.3
13	SHOOT BOXING WORLD TOURNAMENT S-cup 2006
13	Krush-EX 2010 vol.2
13	新日本キックボクシング協会「TITANS 1st」
13	RISE143
13	NJKF 2017 west 1st
13	Krush.50
13	K-1 GRAND PRIX '99 決勝戦
13	DEEP☆KICK 75
13	K-1 Scandinavia Rumble of the Kings 2006
13	SHOOT BOXING 2025 act.5
13	-SHOOT BOXING BATTLE SUMMIT-GROUND ZERO TOKYO 2024
13	SHOOT BOXING 2024 act.5
13	SHOOT BOXING 2024 act.4
13	SHOOT BOXING 2024 act.3
13	SHOOT BOXING2015～SB30th Anniversary～act.3
13	RISE152
13	KNOCK OUT 2021 vol.2
13	DEEP☆KICK 12
13	Bigbang33
13	DEEP☆KICK 65
13	KROSS×OVER CAGE.6 KICK PART・MMA PART
13	K-1 WORLD GP 2006 IN TOKYO 決勝戦
13	ＤＥＥＰ☆ＫＩＣＫ38
13	Krush YOUTH GP 2011 開幕戦I
13	KINGS OSAKA7
13	Cygames presents RISE WORLD SERIES 2019 2nd Round in Osaka
13	DEEP☆KICK 67
13	RISE145
13	RISE146
12	RISE140
12	K-1 WORLD MAX 2004 〜世界王者対抗戦〜
12	K-1 BURNING 2002 〜広島初上陸〜
12	K-1 WORLD GP 2001 in MELBOURNE
12	K-1 WORLD GP 2000 in NAGOYA
12	K-1 SURVIVAL 2000
12	K-1 HERCULES
12	4月14日 GODDESS OF VICTORY Ⅱ 試合結果
12	Bigbang27
12	Bigbang26
12	サイクリー PRESENTS Krush-EX 2022 vol.4
12	KINGS OSAKA4
12	K-1 BEAST II 2003
12	K-1 WORLD GP 2003 in Basel
12	TERESA presents DEEP☆KICK 34
12	KINGS NAGOYA3
12	K-1 WORLD GP 2005 in HIROSHIMA
12	K-1 BEAST 2004 in SHIZUOKA 〜JAPAN GP 決勝トーナメント〜
12	K-1 BEAST 2003 〜山形初上陸〜
12	Krush-EX 2022 vol.6 in FUKUOKA
12	K-1 WORLD GP 2006 in LAS VEGAS
12	SHOOT BOXING S-cup世界トーナメント2014
12	K-1 FIGHTING NETWORK KHAN 2007 IN SEOUL
12	DEEP☆KICK 7
12	MAGNUM 29 結果
12	KINGS NAGOYA18
12	ニュージャパンキックボクシング連盟
12	DEEP☆KICK 4
12	KINGS NAGOYA17
12	Krush! ~Kickboxing Destruction~
12	DEEP☆KICK 77
12	SHOOT BOXING 2021 Champion Carnival
12	SHOOT BOXING 花やしき Extreme.３
12	SHOOT BOXING 2023 act.2
12	RISE151
12	R.I.S.E. DEAD or ALIVE TOURNAMENT '06
12	SHOOT BOXING 2019 act.3
12	SHOOT BOXING S-cup 65kg 世界 TOURNAMENT 2018
12	SHOOT BOXING 2026 act.1
12	SACRED FORCE presents KNOCK OUT-EX 2021 vol.1 2021年04月04日（日）
12	Rajadamnern World Series
12	KROSS×OVER.31 -SHINJUKU FACE 20th Anniversary-
12	KNOCK OUT REBELS SERIES.11
12	12月7日 NJKF 2023 west 6th 試合結果
12	K-1 WORLD GP 2009 IN SEOUL -ASIA GP-
12	ROAD TO REAL KING 7【GO FOR BROKE】
12	KROSSxOVER-CAGE.8
12	NJKF 2014 5th
12	NJKF CHALLENGER 5
12	RISE EVOL.13
12	KNOCK OUT 2021 vol.3
12	K-1 Czech 2006 Heaven or Hell
12	KNOCK OUT 2021 vol.4
12	K-1 ANDY SPIRITS 2002 〜JAPAN GP 決勝戦〜
12	RISE WEST.31
12	DEEP☆KICK 36
12	DEEP☆KICK 50
