name,yomi_kana,yomi_romaji,yomi_source,gym,orgs,source_urls
山本 響己,,YAMAMOTO Hibiki,romaji_only,K&K BOXING CLUB,KNOCK OUT,https://knockoutkb.com/fighters/yamamoto_hibiki_206
山本“魂武羅”知美,,YAMAMOTO “Cobra” Tomomi,romaji_only,FAITH,RISE|KNOCK OUT,https://rise-rc.com/fighter/yamamoto_tomomi/|https://knockoutkb.com/fighters/yamamoto_cobra_tomomi_486
山田彪太朗,,YAMADA Kotaro,romaji_only,シーザージム,RISE|SHOOT BOXING|KNOCK OUT,https://rise-rc.com/fighter/yamada_kotaro/|https://knockoutkb.com/fighters/yamada_kotaro|https://shootboxing.org/fighter/kotaro-yamada/
山田虎矢太,,Koyata Yamada,romaji_only,シーザージム,RISE|SHOOT BOXING,https://rise-rc.com/fighter/yamada_koyata/|https://shootboxing.org/fighter/koyata_yamada/
山田貴紀,,Atsuki Yamada,romaji_only,山口道場,RISE,https://rise-rc.com/fighter/yamada_atsuki/
山田 青空,,YAMADA Sora,romaji_only,GOD SIDE GYM,KNOCK OUT,https://knockoutkb.com/fighters/yamada_sora_156
山畑雄摩,,Yuma Yamahata,romaji_only,心将塾,RISE,https://rise-rc.com/fighter/yamahata_yuma/
山科直史,,Naofumi Yamashina,romaji_only,極真会館,RISE,https://rise-rc.com/fighter/naofumi_yamashina/
山野邉 嵐,,YAMANOBE Arashi,romaji_only,TRIBE TOKYO MMA,KNOCK OUT,https://knockoutkb.com/fighters/yamanobe_arashi_365
山﨑一央,,Kazuteru Yamazaki,romaji_only,TEAM TEPPEN,RISE,https://rise-rc.com/fighter/yamazaki_kazuteru/
山﨑天輔,,Tensuke Yamasaki,romaji_only,VALIENTE,RISE,https://rise-rc.com/fighter/yamasaki_tensuke/
山﨑愛琉,,Amiru Yamasaki,romaji_only,TEAM TEPPEN,RISE,https://rise-rc.com/fighter/yamasaki_amiru/
岡本 翔悟,,,none,風吹ジム,SHOOT BOXING,https://shootboxing.org/fighter/okamoto_shogo/
岡田 彬宏,,OKADA Akihiro,romaji_only,クボジムーリレイズ東京ー,KNOCK OUT,https://knockoutkb.com/fighters/okada_akihiro_347
岡田 悠希,,OKADA Yuki,romaji_only,KNOCK OUT クロスポイント吉祥寺,KNOCK OUT,https://knockoutkb.com/fighters/okada_yuki_438
岡﨑晃志,,Koji Okazaki,romaji_only,NEXT STEP GYM,RISE,https://rise-rc.com/fighter/okazaki_koji/
岩KING,,Iwa KING,romaji_only,心将塾,RISE,https://rise-rc.com/fighter/iwaking/|https://www.k-1.co.jp/fighter/1528
岩城 広武,,WAKI Kota,romaji_only,小樽MMA academy Desafio,KNOCK OUT,https://knockoutkb.com/fighters/waki_kota_100
岩城悠介,,Yusuke Iwaki,romaji_only,RIKIX,RISE,https://rise-rc.com/fighter/iwaki_yusuke/
岩永勝亮,,Shosuke Iwanaga,romaji_only,OISHI GYM,RISE,https://rise-rc.com/fighter/iwanaga_shosuke/
岩郷泰成,,Taisei Iwago,romaji_only,EX ARES,RISE,https://rise-rc.com/fighter/iwago_taisei/
岩鶴城一楼,,Joichiro Iwaduru,romaji_only,KOGスポーツジム,RISE,https://rise-rc.com/fighter/iwaduru_joichiro/
峯山 竜哉,,MINEYAMA Tatsuya,romaji_only,WSRフェアテックス西川口,KNOCK OUT,https://knockoutkb.com/fighters/mineyama_tatsuya_209|https://www.k-1.co.jp/fighter/730
島田知佳,,Haruka Shimada,romaji_only,team VASILEUS,RISE,https://rise-rc.com/fighter/shimada_haruka/
嶋田将典,,Masanori Shimada,romaji_only,Stay Gold,RISE,https://rise-rc.com/fighter/shimada_masanori/
川上 叶,,KAWAKAMI Kyo,romaji_only,龍生塾,RISE|SHOOT BOXING|KNOCK OUT,https://rise-rc.com/fighter/kawakami_kyo/|https://knockoutkb.com/fighters/kawakami_kyo_91|https://shootboxing.org/fighter/kawakami_kyo/|https://www.k-1.co.jp/fighter/1424
川内参星,,KAWAUCHI Mihoshi,romaji_only,JACK GYM,RISE|KNOCK OUT,https://rise-rc.com/fighter/kawauchi_mihoshi/|https://knockoutkb.com/fighters/kawauchi_mihoshi_599
川口 遵汰,,KAWAGUCHI Jutta,romaji_only,HOSOKAWAジム,KNOCK OUT,https://knockoutkb.com/fighters/kawaguchi_jutta_460
川村 英樹,,KAWAMURA Hideki,romaji_only,リバーサルジム久喜WINGS,KNOCK OUT,https://knockoutkb.com/fighters/kawamura_hideki_358
川端 駿太,,KAWABATA Shunta,romaji_only,SHINE沖縄,KNOCK OUT,https://knockoutkb.com/fighters/kawabata_shunta_349
川野蓮斗,,Rento Kawano,romaji_only,DIATIGER GYM,RISE,https://rise-rc.com/fighter/kawano-rento/
川野 龍輝,,KAWANO Ryuki,romaji_only,KNOCK OUT クロスポイント吉祥寺,KNOCK OUT,https://knockoutkb.com/fighters/kawano_ryuki
工藤“red”玲央,,KUDO “red” Reo,romaji_only,TEAM TEPPEN,KNOCK OUT,https://knockoutkb.com/fighters/kudo_red_reo_84
工藤 卓也,,KUDO Takuya,romaji_only,SHINE沖縄,KNOCK OUT,https://knockoutkb.com/fighters/kudo_takuya_147
工藤 悠矢,,,none,秀晃道場,SHOOT BOXING,https://shootboxing.org/fighter/kudo_yuya/
工藤政英,,Masahide Kudo,romaji_only,新宿レフティージム,RISE,https://rise-rc.com/fighter/kudo_masahide/
巧光,,Takumi,romaji_only,REVOLT,RISE,https://rise-rc.com/fighter/mori_takumi/
市尾 宗太郎,,ICHIO Sotaro,romaji_only,和術慧舟會 HEARTS,KNOCK OUT,https://knockoutkb.com/fighters/ichio_sotaro_582
帝王,,Teio,romaji_only,D-BLAZE,RISE,https://rise-rc.com/fighter/teio/
常陸飛雄馬,,Hyuma Hitachi,romaji_only,TARGET SHIBUYA,RISE,https://rise-rc.com/fighter/hitachi_hyuma/|https://www.k-1.co.jp/fighter/1440
平出 雄大,,HIRAIDE Yudai,romaji_only,hangout,KNOCK OUT,https://knockoutkb.com/fighters/hiraide_yudai_408
平原 陸,,HIRAHARA Riku,romaji_only,TRY HARD GYM,RISE|KNOCK OUT,https://rise-rc.com/fighter/hirahara_riku/|https://knockoutkb.com/fighters/hirahara_riku_551
平塚大士,,Taishi Hiratsuka,romaji_only,チームドラゴン,RISE,https://rise-rc.com/fighter/hiratsuka_taishi/
平塚 洋二郎,,HIRATSUKA Yojiro,romaji_only,チーム・タイガーホーク/大道塾仙南支部,KNOCK OUT,https://knockoutkb.com/fighters/hiratsuka_yojiro_228|https://www.k-1.co.jp/fighter/938
平安 幸太郎,,HIRAYASU Kotaro,romaji_only,優志塾平安道場,KNOCK OUT,https://knockoutkb.com/fighters/hirayasu_kotaro_428
平山裕翔,,Yuto Hirayama,romaji_only,TEAM TEPPEN,RISE,https://rise-rc.com/fighter/hirayama_yuto/
平山龍馬,,Ryoma Hirayama,romaji_only,サクシードジム team EXCEED,RISE,https://rise-rc.com/fighter/hirayama_ryoma/
平川 蓮斗,,HIRAKAWA Rento,romaji_only,和術慧舟會 HEARTS,KNOCK OUT,https://knockoutkb.com/fighters/hirakawa_rento_363
平石 公介,,HIRAISI Kosuke,romaji_only,和術慧⾈會 HEARTS,KNOCK OUT,https://knockoutkb.com/fighters/hiraisi_kosuke_325
平野凌我,,HIRANO Ryoga,romaji_only,MTS,RISE|KNOCK OUT,https://rise-rc.com/fighter/hirano_ryoga/|https://knockoutkb.com/fighters/hirano_ryoga_518
幸希,,KOKI,romaji_only,KNOCK OUT クロスポイント拝島,KNOCK OUT,https://knockoutkb.com/fighters/koki_66
庄司 啓馬,,SHOJI Keima,romaji_only,TEAM TEPPEN,KNOCK OUT,https://knockoutkb.com/fighters/shoji_keima
康弘,,YASUHIRO,romaji_only,ゴリラジム,KNOCK OUT,https://knockoutkb.com/fighters/yasuhiro_258
康輝,,Koki,romaji_only,キング・ムエ,RISE,https://rise-rc.com/fighter/koki/
弘・センチャイジム,,KOTA Saenchai-Gym,romaji_only,センチャイムエタイジム,KNOCK OUT,https://knockoutkb.com/fighters/kota_saenchaigym_499
弘樹,,HIROKI,romaji_only,Y'ZD南堀江GYM,KNOCK OUT,https://knockoutkb.com/fighters/hiroki_522
弾丸風太,,Danganfuta,romaji_only,TEAM KAZE,RISE,https://rise-rc.com/fighter/dangan_futa/
彪司,,Hyuga,romaji_only,TEAM TEPPEN,RISE,https://rise-rc.com/fighter/hyuga/
彪羽,,HYO,romaji_only,チーム小樽コンバット,KNOCK OUT,https://knockoutkb.com/fighters/hyo_483
後藤貴司,,,none,,,https://ja.wikipedia.org/wiki/後藤貴司
忍アマラ―,,,none,SBモンゴル/SHINOBU fighting gym,SHOOT BOXING,https://shootboxing.org/fighter/shinobu_amara/
志水 薫,,Kaoru Shimizu,romaji_only,マスタージム,RISE,https://rise-rc.com/fighter/shimizu_kaoru/
怜虎,,Ryogo,romaji_only,PITBULL/KSR GYM,RISE,https://rise-rc.com/fighter/ryogo/
悠YAMATO,,YU Yamato,romaji_only,大和ジム,KNOCK OUT,https://knockoutkb.com/fighters/yu_yamato_215
悠斗,,Yuto,romaji_only,東京町田金子ジム,KNOCK OUT,https://knockoutkb.com/fighters/yuto_268
愁斗,,SYUTO,romaji_only,Bombo Freely,KNOCK OUT,https://knockoutkb.com/fighters/syuto
愛斗,,MANATO,romaji_only,真樹ジム糸満,KNOCK OUT,https://knockoutkb.com/fighters/manato_344
愛結菜,,Ayuna,romaji_only,東北AVANTI,RISE,https://rise-rc.com/fighter/ayuna/
愛翔,,Aito,romaji_only,Kickboxing Academy Sapporo,RISE,https://rise-rc.com/fighter/aito/
慶伍,,KEIGO,romaji_only,FIGHT B _GYM,KNOCK OUT,https://knockoutkb.com/fighters/keigo_456
憂也,,Yuya,romaji_only,魁塾,RISE,https://rise-rc.com/fighter/yuya/
成尾 拓輝,,NARUO Hiroki,romaji_only,究道会館,KNOCK OUT,https://knockoutkb.com/fighters/naruo_hiroki_478
我如古 優貴,,GANEKO Yuki,romaji_only,タイガーキック沖縄,KNOCK OUT,https://knockoutkb.com/fighters/ganeko_yuki_251
戦国,,,none,,,https://ja.wikipedia.org/wiki/戦国_(格闘家)
戦闘員1号,,SENTOIN 1st,romaji_only,EXARES,KNOCK OUT,https://knockoutkb.com/fighters/sentoin_1st_482
戸田龍将,,Ryusho Toda,romaji_only,フリー,RISE,https://rise-rc.com/fighter/toda_ryusho/
所 風雅,,Fuga Tokoro,romaji_only,Refre'K,RISE,https://rise-rc.com/fighter/tokoro_fuga/
手塚翔太,,Shota Tezuka,romaji_only,Sublime guys・GONG-GYM坂戸,RISE|SHOOT BOXING,https://rise-rc.com/fighter/tezuka_shota/|https://shootboxing.org/fighter/tezuka_shota/
折戸 アトム,,ORITO Atom,romaji_only,PHOENIX,KNOCK OUT,https://knockoutkb.com/fighters/orito_atom_117
拓也,,Takuya,romaji_only,S-ROUND,RISE,https://rise-rc.com/fighter/takuya/
拳剛,,Kengo,romaji_only,誠剛館,RISE,https://rise-rc.com/fighter/kengo/
指田 烈,,Retsu Sashida,romaji_only,TEAM TEPPEN,RISE,https://rise-rc.com/fighter/sashida_retsu/
政所 仁,,Jin Mandokoro,romaji_only,魁塾,RISE,https://rise-rc.com/fighter/mandokoro_jin/
数島七海,,Nanami Kazushima,romaji_only,及川道場,RISE,https://rise-rc.com/fighter/kazushima_nanami/
数島大陸,,Riku Kazushima,romaji_only,及川道場,RISE,https://rise-rc.com/fighter/kazushima_riku/
斎藤 千種,,SAITO Chigusa,romaji_only,白山道場,KNOCK OUT,https://knockoutkb.com/fighters/saito_chigusa_253
斗吾,,,none,,,https://ja.wikipedia.org/wiki/斗吾
新井雄大,,Yudai Arai,romaji_only,TARGET,RISE,https://rise-rc.com/fighter/arai_yudai/
新田 宗一朗,,ARATA Soichiro,romaji_only,KNOCK OUT クロスポイント吉祥寺,KNOCK OUT,https://knockoutkb.com/fighters/arata_soichiro|https://www.k-1.co.jp/fighter/1386
日畑夏美,,Natsumi Hibata,romaji_only,FKD Fighting Sports Gym,RISE,https://rise-rc.com/fighter/hibata_natsumi/
早川 悠太,,HAYAKAWA yuta,romaji_only,KNOCK OUT クロスポイント吉祥寺,KNOCK OUT,https://knockoutkb.com/fighters/hayakawa_yuta_506
旬ノ介,,Shunnosuke,romaji_only,K-LIFE,RISE,https://rise-rc.com/fighter/shunnosuke/
明夢,,Akimu,romaji_only,新興ムエタイジム,KNOCK OUT,https://knockoutkb.com/fighters/akimu_219
星久保将城,,Shoki Hoshikubo,romaji_only,S-ROUND,RISE,https://rise-rc.com/fighter/hoshikubo_shoki/
星 憂雅,,Yuga Hoshi,romaji_only,IDEAL GYM,RISE,https://rise-rc.com/fighter/hoshi_yuga/
星 拓海,,HOSHI Takumi,romaji_only,IDEAL GYM,RISE|KNOCK OUT,https://rise-rc.com/fighter/hoshi_takumi/|https://knockoutkb.com/fighters/hoshi_takumi_476
星野孝允,,Takamasa Hoshino,romaji_only,益荒男APACHE,RISE,https://rise-rc.com/fighter/hoshino_takamasa/
星野 航大,,HOSHINO Kodai,romaji_only,TORNADO,KNOCK OUT,https://knockoutkb.com/fighters/hoshino_kodai
智己,,TOMOMI,romaji_only,LARA TOKYO/スピリットジム仙台,KNOCK OUT,https://knockoutkb.com/fighters/tomomi_188
暖,,HARU,romaji_only,GODBLESSGYM,KNOCK OUT,https://knockoutkb.com/fighters/haru_395
曽根 修平,,SONE Shuhei,romaji_only,チャクリキ武湧会,KNOCK OUT,https://knockoutkb.com/fighters/sone_shuhei_233
最希んぐ,,SAIKING,romaji_only,GODBLESSGYM,KNOCK OUT,https://knockoutkb.com/fighters/saiking_445
有井渚海,,Shoa Arii,romaji_only,team VASILEUS,RISE,https://rise-rc.com/fighter/arii_shoa/
有川 直毅,,ARIKAWA Naoki,romaji_only,フリー,KNOCK OUT,https://knockoutkb.com/fighters/arikawa_naoki_432
有松 朝,,Tomo Arimatsu,romaji_only,SBHキックボクシングジム,RISE,https://rise-rc.com/fighter/arimatsu_tomo/
有馬 伶弐,,,none,龍生塾,SHOOT BOXING,https://shootboxing.org/fighter/arima_reiji/
朝倉未来,,Mikuru Asakura,romaji_only,JAPAN TOP TEAM,RISE,https://rise-rc.com/fighter/asakura_mikuru/
朝日彗仁,,Keito Asahi,romaji_only,TARGET SHIBUYA,RISE,https://rise-rc.com/fighter/asahi_keito/
木下 カラテ,,KINOSHITA Karate,romaji_only,和術慧⾈會 HEARTS,KNOCK OUT,https://knockoutkb.com/fighters/kinoshita_karate_387
木下亜輝斗,,Akito Kinoshita,romaji_only,FASCINATE FIGHT TEAM,RISE,https://rise-rc.com/fighter/kinoshita-akito/
木下悦志,,Etsushi Kinoshita,romaji_only,KICK LAB,RISE,https://rise-rc.com/fighter/kinoshita-etsushi/
木村“ケルベロス”颯太,,Sota“Cerberus”Kimura,romaji_only,心将塾,RISE,https://rise-rc.com/fighter/kimura_cerberus_sota/
木村 亮彦,,KIMURA Akihiro,romaji_only,KNOCK OUT クロスポイント大泉,KNOCK OUT,https://knockoutkb.com/fighters/kimura_akihiro_98
木村 涼仁,,KIMURA Ryoto,romaji_only,Bellus Gym,KNOCK OUT,https://knockoutkb.com/fighters/kimura_ryoto_367
木村翔稀,,Shoki Kimura,romaji_only,ANCHOR GYM,RISE,https://rise-rc.com/fighter/kimura_shoki/
未奈,,,none,秀晃道場,SHOOT BOXING,https://shootboxing.org/fighter/mina/
末國龍汰,,Ryuta Suekuni,romaji_only,フリー,RISE,https://rise-rc.com/fighter/suekuni_ryuta/
末永愛士,,Aito Suenaga,romaji_only,Kickboxing Academy Sapporo,RISE,https://rise-rc.com/fighter/suenaga-aito/
本野有哉,,Yuya Motono,romaji_only,照道会,RISE,https://rise-rc.com/fighter/motono_yuya/
朱里,,,none,グラップリングシュートボクサーズ名古屋,SHOOT BOXING,https://shootboxing.org/fighter/akarigsb/
朴龍,,,none,,,https://ja.wikipedia.org/wiki/朴龍
杉原 新也,,SUGIHARA Shinya,romaji_only,ワイルドシーサー前橋,KNOCK OUT,https://knockoutkb.com/fighters/sugihara_shinya
杉山豪基,,Goki Sugiyama,romaji_only,TARGET SHIBUYA,RISE,https://rise-rc.com/fighter/sugiyama_goki/
杉本 健,,,none,龍生塾ファントム道場,SHOOT BOXING,https://shootboxing.org/fighter/sugimoto_takeru/
杉本 祥,,Sho Sugimoto,romaji_only,TARGET SHIBUYA,RISE,https://rise-rc.com/fighter/sugimoto_sho/
村上悠佳,,Yuka Murakami,romaji_only,TEAM TEPPEN,RISE,https://rise-rc.com/fighter/murakami_yuka/
村松 一樹,,MURAMATSU Kazuki,romaji_only,WSR九州,KNOCK OUT,https://knockoutkb.com/fighters/muramatsu_kazuki_197
村田 義光,,,none,シーザージム,SHOOT BOXING,https://shootboxing.org/fighter/yoshimitsu_murata/
村田 聖明,,,none,シーザージム,SHOOT BOXING,https://shootboxing.org/fighter/murata_kiyoaki/
来家恵美子,,,none,,,https://ja.wikipedia.org/wiki/来家恵美子
東 修平,,Shuhei Higashi,romaji_only,AACC,RISE,https://rise-rc.com/fighter/higashi_shuhei/
東 蒼馬,,Soma Higashi,romaji_only,MONSTAR GYM,RISE,https://rise-rc.com/fighter/higashi_soma/
松下竜之助,,Ryunosuke Matsushita,romaji_only,Team +1,RISE,https://rise-rc.com/fighter/matsushita_ryunosuke/
松下隆義,,,none,,,https://ja.wikipedia.org/wiki/松下隆義
松井大樹,,Taiki Matsui,romaji_only,MEIBUKAI,RISE,https://rise-rc.com/fighter/matsui_taiki/
松倉 信太郎,,MATSUKURA Shintaro,romaji_only,TRY HARD GYM,KNOCK OUT,https://knockoutkb.com/fighters/matsukura_shintaro_242
松尾康弘,,Yasuhiro Matsuo,romaji_only,達磨ジム,RISE,https://rise-rc.com/fighter/matsuo_yasuhiro/
松山和弘,,Kazuhiro Matsuyama,romaji_only,ReBORN経堂,RISE,https://rise-rc.com/fighter/matsuyama_kazuhiro/
松山 瞬,,Shun Matsuyama,romaji_only,TEAM TEPPEN,RISE,https://rise-rc.com/fighter/matsuyama_shun/
松山 翔,,MATSUYAMA Sho,romaji_only,菅原道場,KNOCK OUT,https://knockoutkb.com/fighters/matsuyama_sho_158
松岡 力,,MATSUOKA Riki,romaji_only,K-1ジム五反田チームキングス,KNOCK OUT,https://knockoutkb.com/fighters/matsuoka_riki_568|https://www.k-1.co.jp/fighter/842
松岡宏宜,,Hiroki Matsuoka,romaji_only,H・K・A gym,RISE,https://rise-rc.com/fighter/matsuoka_hiroki/
松岡賛侍,,Sanji Matsuoka,romaji_only,ネイバーズキックボクシングジム,RISE,https://rise-rc.com/fighter/matsuoka-sanji/
松嶋 こよみ,,MATSUSHIMA Koyomi,romaji_only,IDEA ASAKUSA,KNOCK OUT,https://knockoutkb.com/fighters/matsushima_koyomi_418
松本 大輝,,MATSUMOTO Daiki,romaji_only,パラエストラ八王子,KNOCK OUT,https://knockoutkb.com/fighters/matsumoto_daiki_173
松本天志,,Tenshi Matsumoto,romaji_only,TARGET SHIBUYA,RISE,https://rise-rc.com/fighter/matsumoto_tenshi/
松本 将輝,,MATSUMOTO Masaki,romaji_only,リバーサルジム立川アルファ,KNOCK OUT,https://knockoutkb.com/fighters/matsumoto_masaki_439
松本徐倫,,Jolyne Matsumoto,romaji_only,ボスジム,RISE,https://rise-rc.com/fighter/matsumoto_jolyne/
松本悠希,,Yuki Matsumoto,romaji_only,K'growth,RISE,https://rise-rc.com/fighter/matsumoto-yuki/
松本慶二,,Keiji Matsumoto,romaji_only,TEPPEN GYM,RISE,https://rise-rc.com/fighter/matsumoto_keiji/
松本 隼斗,,MATSUMOTO Hayato,romaji_only,リバーサルジム立川アルファ,KNOCK OUT,https://knockoutkb.com/fighters/matsumoto_hayato_435
松本 飛雅,,MATSUMOTO Hyuga,romaji_only,パラエストラ広島,KNOCK OUT,https://knockoutkb.com/fighters/matsumoto_hyuga_377
松永 隆,,Ryu Matsunaga,romaji_only,新宿レフティージム,RISE,https://rise-rc.com/fighter/matsunaga_ryu/
松田 大将,,MATSUDA Taisho,romaji_only,WARRIOR OSAKA,KNOCK OUT,https://knockoutkb.com/fighters/matsuda_taisho_598
松田 茄樹,,MATSUDA Nagi,romaji_only,progress gym,KNOCK OUT,https://knockoutkb.com/fighters/matsuda_nagi_425
松田虎之介,,Toranosuke Matsuda,romaji_only,TARGET,RISE,https://rise-rc.com/fighter/matsuda_toranosuke/
松藤 麻衣,,MATSUFUJI Mai,romaji_only,KNOCK OUT クロスポイント吉祥寺,KNOCK OUT,https://knockoutkb.com/fighters/matsufuji_mai_143
林 功太郎,,Kotaro Hayashi,romaji_only,山口道場,RISE,https://rise-rc.com/fighter/hayashi_kotaro/
林 美菜,,Mina Hayashi,romaji_only,FORWARD GYM,RISE,https://rise-rc.com/fighter/hayashi-mina/
柊真,,Shuma,romaji_only,新潟誠道館,RISE,https://rise-rc.com/fighter/shuma/
柚子貴,,YUZUKI,romaji_only,NJKF京都野口GYM,KNOCK OUT,https://knockoutkb.com/fighters/yuzuki_101
柳澤 翔太,,YANAGISAWA Shota,romaji_only,KNOCK OUT クロスポイント吉祥寺,KNOCK OUT,https://knockoutkb.com/fighters/yanagisawa_shota_145
柴崎”ワンパンマン”亮,,SHIBASAKI “One Punch Man” Ryo,romaji_only,team AKATSUKI,KNOCK OUT,https://knockoutkb.com/fighters/shibasaki_one_punch_man_ryo_272
柴田春樹,,,none,,,https://ja.wikipedia.org/wiki/柴田春樹
柴田 真吾,,SHIBATA Shingo,romaji_only,フリー,KNOCK OUT,https://knockoutkb.com/fighters/shibata_shingo_85
栗野 耕作,,KURINO Kosaku,romaji_only,HAYATO GYM,KNOCK OUT,https://knockoutkb.com/fighters/kurino_kosaku_477
根木 哲也,,,none,TEAM FOREST,SHOOT BOXING,https://shootboxing.org/fighter/negi_tetsuya/
根本 恵伍,,NEMOTO Keigo,romaji_only,ONE`S GOAL,KNOCK OUT,https://knockoutkb.com/fighters/nemoto_keigo_309
根本日向,,Hyuga Nemoto,romaji_only,team LIGHT,RISE,https://rise-rc.com/fighter/nemoto-hyuga/
梅尾 メイ,,UMEO Mei,romaji_only,B9 GYM,KNOCK OUT,https://knockoutkb.com/fighters/umeo_mei_265
梅沢 遼太郎,,UMEZWA Ryotaro,romaji_only,白山道場,KNOCK OUT,https://knockoutkb.com/fighters/umezwa_ryotaro_99
梅津 ガブリエル,,UMEZU Gabriel,romaji_only,K-PLACE,KNOCK OUT,https://knockoutkb.com/fighters/umezu_gabriel_464
棚澤大空,,Sora Tanazawa,romaji_only,TEAM TEPPEN,RISE,https://rise-rc.com/fighter/tanazawa-sora/
森下祐樹,,Yuki Morishita,romaji_only,SUNNY GYM,RISE,https://rise-rc.com/fighter/morishita_yuki/
森園 直樹,,,none,TIA辻道場,SHOOT BOXING,https://shootboxing.org/fighter/morizono_naoki/
森孝太郎,,Kotaro Mori,romaji_only,NEXT STEP GYM,RISE,https://rise-rc.com/fighter/mori_kotaro/
森岡 悠樹,,MORIOKA Yuki,romaji_only,北流会君津ジム,KNOCK OUT,https://knockoutkb.com/fighters/morioka_yuki_111
森本一陽,,Ichiyo Morimoto,romaji_only,NEXT LEVEL渋谷,RISE,https://rise-rc.com/fighter/morimoto_ichiyo/
森本“狂犬”義久,,Yoshihisa Kyoken Morimoto,romaji_only,BRING IT ONパラエストラAKK,RISE,https://rise-rc.com/fighter/morimoto_kyoken_yoshihisa/
森本現暉,,Genki Morimoto,romaji_only,猛者連精華支部華一門,RISE,https://rise-rc.com/fighter/morimoto_genki/
森村晴豊,,Haruto Moromura,romaji_only,UPLIFT,RISE,https://rise-rc.com/fighter/moromura-haruto/
森田崇文,,Takafumi Morita,romaji_only,team NEWALONE,RISE,https://rise-rc.com/fighter/morita_takafumi/
森 謙太,,Kenta Mori,romaji_only,秀心塾,RISE,https://rise-rc.com/fighter/mori-kenta/
森 香津眞,,Kazuma Mori,romaji_only,チームドラゴン,RISE,https://rise-rc.com/fighter/mori_kazuma/
植山征紀,,Seiki Ueyama,romaji_only,龍生塾ファントム道場,RISE|SHOOT BOXING,https://rise-rc.com/fighter/ueyama_seiki/|https://shootboxing.org/fighter/ueyama_seiki/
榊克幸,,,none,,,https://ja.wikipedia.org/wiki/榊克幸
樋口知春,,Chiharu Higuchi,romaji_only,極真会館,RISE,https://rise-rc.com/fighter/higuchi_chiharu/
